TaskID,任务类型,源区域,目标区域,到达小时,开工小时,完成小时,等待_h,时延_ms,是否迁移
4047,AITraining,RegionB,RegionD,2013,2013,2016.0166666666667,0.0,60.0,True
4048,AITraining,RegionD,RegionF,430,1133,1133.8166666666666,703.0,25.0,True
4049,BatchInference,RegionB,RegionA,1794,1794,1796.6666666666667,0.0,12.0,True
4050,AITraining,RegionE,RegionD,348,352,353.5833333333333,4.0,22.0,True
4051,RealTimeInference,RegionC,RegionB,587,587,591.4333333333333,0.0,14.0,True
4052,BatchInference,RegionE,RegionB,1640,1648,1648.7,8.0,74.0,True
4053,AITraining,RegionA,RegionD,416,1071,1071.2,655.0,65.0,True
4054,AITraining,RegionD,RegionE,691,691,694.9333333333333,0.0,22.0,True
4055,RealTimeInference,RegionA,RegionB,1489,1489,1494.3666666666666,0.0,12.0,True
4056,RealTimeInference,RegionB,RegionB,1387,1387,1391.3833333333334,0.0,5.0,False
4057,RealTimeInference,RegionB,RegionB,1655,1655,1655.55,0.0,5.0,False
4058,RealTimeInference,RegionC,RegionA,953,953,957.05,0.0,15.0,True
4059,BatchInference,RegionF,RegionD,2044,2044,2049.6833333333334,0.0,25.0,True
4060,BatchInference,RegionA,RegionD,2383,2383,2385.8,0.0,65.0,True
4061,AITraining,RegionD,RegionE,1118,1118,1122.9166666666667,0.0,22.0,True
4062,AITraining,RegionD,RegionC,1639,1650,1652.7333333333333,11.0,58.0,True
4063,BatchInference,RegionC,RegionD,1948,1948,1954.4333333333334,0.0,58.0,True
4064,AITraining,RegionE,RegionD,1656,1656,1662.3333333333333,0.0,22.0,True
4065,BatchInference,RegionE,RegionD,2094,2100,2103.766666666667,6.0,22.0,True
4066,BatchInference,RegionF,RegionD,603,603,609.4833333333333,0.0,25.0,True
4067,BatchInference,RegionA,RegionE,442,442,446.06666666666666,0.0,78.0,True
4068,RealTimeInference,RegionA,RegionB,1026,1026,1026.45,0.0,12.0,True
4069,BatchInference,RegionC,RegionD,2036,2036,2038.9333333333334,0.0,58.0,True
4070,RealTimeInference,RegionB,RegionA,551,551,555.2333333333333,0.0,12.0,True
4071,RealTimeInference,RegionC,RegionA,407,407,407.73333333333335,0.0,15.0,True
4072,AITraining,RegionF,RegionF,216,216,221.15,0.0,5.0,False
4073,RealTimeInference,RegionA,RegionC,2040,2040,2040.5666666666666,0.0,15.0,True
4074,AITraining,RegionD,RegionD,109,109,110.55,0.0,5.0,False
4075,RealTimeInference,RegionB,RegionB,1567,1567,1569.9166666666667,0.0,5.0,False
4076,AITraining,RegionE,RegionD,1339,1339,1345.6,0.0,22.0,True
4077,RealTimeInference,RegionC,RegionB,1240,1240,1241.1833333333334,0.0,14.0,True
4078,AITraining,RegionF,RegionB,394,394,400.51666666666665,0.0,79.0,True
4079,RealTimeInference,RegionE,RegionF,2129,2129,2134.0,0.0,18.0,True
4080,BatchInference,RegionA,RegionC,1908,1908,1908.8666666666666,0.0,15.0,True
4081,RealTimeInference,RegionA,RegionA,1202,1202,1204.0,0.0,5.0,False
4082,AITraining,RegionD,RegionC,2039,2039,2043.4166666666667,0.0,58.0,True
4083,BatchInference,RegionD,RegionD,2067,2133,2135.55,66.0,5.0,False
4084,BatchInference,RegionD,RegionE,2221,2221,2226.1666666666665,0.0,22.0,True
4085,BatchInference,RegionF,RegionB,2214,2214,2219.116666666667,0.0,79.0,True
4086,AITraining,RegionA,RegionF,72,72,76.66666666666667,0.0,82.0,True
4087,RealTimeInference,RegionA,RegionB,1762,1762,1766.0666666666666,0.0,12.0,True
4088,RealTimeInference,RegionA,RegionA,1571,1571,1575.05,0.0,5.0,False
4089,BatchInference,RegionC,RegionD,1288,1288,1293.7,0.0,58.0,True
4090,BatchInference,RegionD,RegionB,1812,1843,1844.9333333333334,31.0,60.0,True
4091,BatchInference,RegionE,RegionE,147,147,153.5,0.0,5.0,False
4092,RealTimeInference,RegionE,RegionE,724,724,726.3833333333333,0.0,5.0,False
4093,AITraining,RegionC,RegionD,1241,1241,1247.2166666666667,0.0,58.0,True
4094,AITraining,RegionD,RegionD,672,672,677.55,0.0,5.0,False
4095,BatchInference,RegionC,RegionD,1764,1770,1772.05,6.0,58.0,True
4096,RealTimeInference,RegionB,RegionC,1279,1279,1279.8333333333333,0.0,14.0,True
4097,AITraining,RegionE,RegionE,1593,1624,1627.3833333333334,31.0,5.0,False
4098,BatchInference,RegionE,RegionF,448,448,451.8333333333333,0.0,18.0,True
4099,AITraining,RegionA,RegionD,2009,2009,2009.2166666666667,0.0,65.0,True
4100,AITraining,RegionD,RegionD,2268,2275,2275.5833333333335,7.0,5.0,False
4101,AITraining,RegionD,RegionA,2209,2241,2241.4333333333334,32.0,65.0,True
4102,AITraining,RegionD,RegionF,1924,1932,1932.6666666666667,8.0,25.0,True
4103,BatchInference,RegionD,RegionD,2302,2302,2305.6,0.0,5.0,False
4104,RealTimeInference,RegionC,RegionB,2075,2075,2081.266666666667,0.0,14.0,True
4105,RealTimeInference,RegionE,RegionE,1603,1603,1609.2833333333333,0.0,5.0,False
4106,BatchInference,RegionA,RegionD,2026,2026,2030.2666666666667,0.0,65.0,True
4107,AITraining,RegionD,RegionC,1547,1554,1554.7333333333333,7.0,58.0,True
4108,AITraining,RegionD,RegionD,1444,1444,1450.5,0.0,5.0,False
4109,BatchInference,RegionC,RegionF,1312,1362,1362.5,50.0,76.0,True
4110,RealTimeInference,RegionC,RegionB,115,115,116.76666666666667,0.0,14.0,True
4111,AITraining,RegionF,RegionD,184,187,188.06666666666666,3.0,25.0,True
4112,RealTimeInference,RegionF,RegionE,1500,1500,1502.2666666666667,0.0,18.0,True
4113,BatchInference,RegionA,RegionD,2391,2391,2395.2,0.0,65.0,True
4114,RealTimeInference,RegionA,RegionB,1397,1397,1402.75,0.0,12.0,True
4115,BatchInference,RegionC,RegionF,398,398,402.06666666666666,0.0,76.0,True
4116,BatchInference,RegionD,RegionB,1413,1413,1416.4,0.0,60.0,True
4117,BatchInference,RegionE,RegionB,1687,1687,1689.4,0.0,74.0,True
4118,BatchInference,RegionF,RegionF,231,234,235.75,3.0,5.0,False
4119,AITraining,RegionB,RegionD,1000,1000,1000.5833333333334,0.0,60.0,True
4120,RealTimeInference,RegionA,RegionA,961,961,965.0666666666667,0.0,5.0,False
4121,AITraining,RegionD,RegionF,1278,1278,1284.1166666666666,0.0,25.0,True
4122,AITraining,RegionE,RegionD,347,347,353.0,0.0,22.0,True
4123,AITraining,RegionE,RegionE,268,268,274.4,0.0,5.0,False
4124,BatchInference,RegionE,RegionF,468,468,468.75,0.0,18.0,True
4125,BatchInference,RegionF,RegionD,695,695,701.3166666666667,0.0,25.0,True
4126,RealTimeInference,RegionA,RegionB,2205,2205,2207.516666666667,0.0,12.0,True
4127,BatchInference,RegionB,RegionF,153,156,157.96666666666667,3.0,79.0,True
4128,BatchInference,RegionC,RegionD,1730,1730,1732.8333333333333,0.0,58.0,True
4129,AITraining,RegionE,RegionD,2108,2108,2111.5666666666666,0.0,22.0,True
4130,BatchInference,RegionD,RegionD,1092,1092,1096.8166666666666,0.0,5.0,False
4131,RealTimeInference,RegionC,RegionA,1923,1923,1926.1833333333334,0.0,15.0,True
4132,AITraining,RegionA,RegionC,91,91,95.08333333333333,0.0,15.0,True
4133,BatchInference,RegionA,RegionE,1547,1547,1550.0166666666667,0.0,78.0,True
4134,AITraining,RegionD,RegionA,1598,1598,1603.3333333333333,0.0,65.0,True
4135,BatchInference,RegionC,RegionB,2345,2345,2349.45,0.0,14.0,True
4136,RealTimeInference,RegionC,RegionB,2000,2000,2002.7166666666667,0.0,14.0,True
4137,RealTimeInference,RegionC,RegionA,843,843,845.3333333333334,0.0,15.0,True
4138,BatchInference,RegionF,RegionF,2034,2034,2037.6166666666666,0.0,5.0,False
4139,AITraining,RegionC,RegionE,1390,1390,1395.95,0.0,70.0,True
4140,RealTimeInference,RegionA,RegionA,1226,1226,1230.3166666666666,0.0,5.0,False
4141,BatchInference,RegionC,RegionF,1785,1791,1791.55,6.0,76.0,True
4142,RealTimeInference,RegionB,RegionB,2035,2035,2040.55,0.0,5.0,False
4143,AITraining,RegionE,RegionC,308,308,310.3666666666667,0.0,70.0,True
4144,AITraining,RegionF,RegionA,876,876,878.7833333333333,0.0,82.0,True
4145,BatchInference,RegionA,RegionD,1086,1086,1091.0333333333333,0.0,65.0,True
4146,RealTimeInference,RegionA,RegionC,1217,1217,1219.7833333333333,0.0,15.0,True
4147,AITraining,RegionD,RegionD,1646,1646,1651.1333333333334,0.0,5.0,False
4148,RealTimeInference,RegionB,RegionB,376,376,382.43333333333334,0.0,5.0,False
4149,AITraining,RegionE,RegionD,2368,2368,2374.1833333333334,0.0,22.0,True
4150,RealTimeInference,RegionC,RegionA,1379,1379,1381.2666666666667,0.0,15.0,True
4151,BatchInference,RegionF,RegionF,275,285,286.6666666666667,10.0,5.0,False
4152,AITraining,RegionB,RegionD,2175,2177,2177.6833333333334,2.0,60.0,True
4153,BatchInference,RegionB,RegionF,1749,1749,1753.6333333333334,0.0,79.0,True
4154,RealTimeInference,RegionB,RegionA,1422,1422,1423.1666666666667,0.0,12.0,True
4155,RealTimeInference,RegionB,RegionB,1236,1236,1240.9,0.0,5.0,False
4156,AITraining,RegionE,RegionA,1228,1228,1230.6333333333334,0.0,78.0,True
4157,BatchInference,RegionE,RegionA,2211,2233,2233.1833333333334,22.0,78.0,True
4158,BatchInference,RegionA,RegionE,819,835,838.3833333333333,16.0,78.0,True
4159,BatchInference,RegionA,RegionD,1647,1647,1652.75,0.0,65.0,True
4160,BatchInference,RegionB,RegionD,2110,2110,2115.866666666667,0.0,60.0,True
4161,BatchInference,RegionC,RegionA,2242,2242,2244.7,0.0,15.0,True
4162,RealTimeInference,RegionB,RegionB,76,76,82.18333333333334,0.0,5.0,False
4163,AITraining,RegionF,RegionF,2114,2114,2118.7,0.0,5.0,False
4164,RealTimeInference,RegionD,RegionD,2362,2362,2367.2166666666667,0.0,5.0,False
4165,BatchInference,RegionA,RegionB,872,885,886.6166666666667,13.0,12.0,True
4166,AITraining,RegionD,RegionE,1914,1914,1916.3166666666666,0.0,22.0,True
4167,BatchInference,RegionB,RegionD,2182,2182,2186.1666666666665,0.0,60.0,True
4168,AITraining,RegionE,RegionF,1776,1844,1846.8666666666666,68.0,18.0,True
4169,AITraining,RegionE,RegionD,245,287,289.28333333333336,42.0,22.0,True
4170,AITraining,RegionF,RegionA,821,828,828.6666666666666,7.0,82.0,True
4171,BatchInference,RegionF,RegionD,1894,1894,1898.05,0.0,25.0,True
4172,RealTimeInference,RegionA,RegionA,984,984,986.3333333333334,0.0,5.0,False
4173,RealTimeInference,RegionA,RegionA,1229,1229,1229.6333333333334,0.0,5.0,False
4174,BatchInference,RegionC,RegionE,1680,1680,1686.3333333333333,0.0,70.0,True
4175,BatchInference,RegionD,RegionD,263,263,269.1,0.0,5.0,False
4176,AITraining,RegionF,RegionF,833,833,835.2333333333333,0.0,5.0,False
4177,BatchInference,RegionF,RegionF,1093,1093,1098.5833333333333,0.0,5.0,False
4178,BatchInference,RegionA,RegionD,657,657,661.2,0.0,65.0,True
4179,BatchInference,RegionB,RegionD,967,979,982.8333333333334,12.0,60.0,True
4180,BatchInference,RegionB,RegionF,976,976,977.5166666666667,0.0,79.0,True
4181,RealTimeInference,RegionB,RegionA,614,614,614.35,0.0,12.0,True
4182,RealTimeInference,RegionC,RegionA,113,113,116.35,0.0,15.0,True
4183,RealTimeInference,RegionC,RegionB,1271,1271,1275.6666666666667,0.0,14.0,True
4184,BatchInference,RegionF,RegionC,1988,1988,1989.1833333333334,0.0,76.0,True
4185,AITraining,RegionC,RegionE,1786,1786,1787.7333333333333,0.0,70.0,True
4186,BatchInference,RegionB,RegionE,151,254,255.41666666666666,103.0,74.0,True
4187,RealTimeInference,RegionB,RegionA,652,652,652.5666666666667,0.0,12.0,True
4188,BatchInference,RegionD,RegionD,558,558,563.7,0.0,5.0,False
4189,RealTimeInference,RegionC,RegionC,1058,1058,1063.5833333333333,0.0,5.0,False
4190,BatchInference,RegionF,RegionD,2255,2255,2257.366666666667,0.0,25.0,True
4191,RealTimeInference,RegionA,RegionC,172,172,177.06666666666666,0.0,15.0,True
4192,AITraining,RegionD,RegionE,1990,1990,1993.15,0.0,22.0,True
4193,RealTimeInference,RegionA,RegionB,226,226,230.33333333333334,0.0,12.0,True
4194,RealTimeInference,RegionB,RegionC,1285,1285,1286.9,0.0,14.0,True
4195,AITraining,RegionE,RegionB,1220,1220,1224.5333333333333,0.0,74.0,True
4196,RealTimeInference,RegionC,RegionA,1667,1667,1669.5666666666666,0.0,15.0,True
4197,BatchInference,RegionF,RegionD,369,369,374.8666666666667,0.0,25.0,True
4198,BatchInference,RegionA,RegionD,575,575,579.9833333333333,0.0,65.0,True
4199,RealTimeInference,RegionA,RegionC,458,458,459.25,0.0,15.0,True
4200,AITraining,RegionD,RegionE,2049,2061,2061.8333333333335,12.0,22.0,True
4201,RealTimeInference,RegionB,RegionA,2137,2137,2143.05,0.0,12.0,True
4202,AITraining,RegionE,RegionA,2377,2377,2381.6666666666665,0.0,78.0,True
4203,AITraining,RegionF,RegionD,1031,1031,1034.2333333333333,0.0,25.0,True
4204,BatchInference,RegionA,RegionD,369,375,379.56666666666666,6.0,65.0,True
4205,RealTimeInference,RegionA,RegionC,500,500,505.01666666666665,0.0,15.0,True
4206,BatchInference,RegionB,RegionF,1348,1393,1394.7666666666667,45.0,79.0,True
4207,AITraining,RegionD,RegionF,1597,1604,1605.3833333333334,7.0,25.0,True
4208,AITraining,RegionE,RegionD,966,966,970.25,0.0,22.0,True
4209,BatchInference,RegionE,RegionF,892,892,898.35,0.0,18.0,True
4210,RealTimeInference,RegionE,RegionE,437,437,442.6666666666667,0.0,5.0,False
4211,RealTimeInference,RegionA,RegionB,876,876,881.2833333333333,0.0,12.0,True
4212,BatchInference,RegionB,RegionE,1800,1800,1803.2833333333333,0.0,74.0,True
4213,BatchInference,RegionB,RegionE,1041,1041,1045.0666666666666,0.0,74.0,True
4214,AITraining,RegionE,RegionA,229,229,234.9,0.0,78.0,True
4215,BatchInference,RegionD,RegionD,2185,2185,2190.55,0.0,5.0,False
4216,BatchInference,RegionE,RegionF,462,473,475.06666666666666,11.0,18.0,True
4217,BatchInference,RegionA,RegionD,2235,2235,2240.9166666666665,0.0,65.0,True
4218,BatchInference,RegionA,RegionD,1945,2318,2318.4166666666665,373.0,65.0,True
4219,AITraining,RegionD,RegionD,1009,1009,1009.85,0.0,5.0,False
4220,BatchInference,RegionC,RegionB,593,593,597.7833333333333,0.0,14.0,True
4221,BatchInference,RegionD,RegionF,1946,1946,1947.25,0.0,25.0,True
4222,AITraining,RegionF,RegionE,1506,1506,1511.3166666666666,0.0,18.0,True
4223,BatchInference,RegionF,RegionF,86,86,92.36666666666666,0.0,5.0,False
4224,AITraining,RegionB,RegionF,142,142,143.9,0.0,79.0,True
4225,AITraining,RegionD,RegionD,223,304,306.2,81.0,5.0,False
4226,AITraining,RegionD,RegionA,981,981,982.8166666666667,0.0,65.0,True
4227,BatchInference,RegionC,RegionE,2263,2263,2266.55,0.0,70.0,True
4228,BatchInference,RegionD,RegionF,1266,1266,1269.4333333333334,0.0,25.0,True
4229,AITraining,RegionF,RegionE,1486,1486,1491.85,0.0,18.0,True
4230,AITraining,RegionF,RegionF,499,499,504.55,0.0,5.0,False
4231,AITraining,RegionC,RegionF,968,974,976.65,6.0,76.0,True
4232,BatchInference,RegionB,RegionD,1591,1867,1869.2333333333333,276.0,60.0,True
4233,RealTimeInference,RegionB,RegionB,1609,1609,1614.2666666666667,0.0,5.0,False
4234,BatchInference,RegionD,RegionA,1232,1232,1237.45,0.0,65.0,True
4235,RealTimeInference,RegionC,RegionA,964,964,970.45,0.0,15.0,True
4236,BatchInference,RegionF,RegionF,861,861,867.4666666666667,0.0,5.0,False
4237,RealTimeInference,RegionA,RegionB,1797,1797,1803.2666666666667,0.0,12.0,True
4238,AITraining,RegionD,RegionD,1299,1299,1304.2666666666667,0.0,5.0,False
4239,AITraining,RegionD,RegionD,1664,1664,1666.35,0.0,5.0,False
4240,RealTimeInference,RegionB,RegionA,1122,1122,1126.95,0.0,12.0,True
4241,RealTimeInference,RegionC,RegionC,2013,2013,2014.8,0.0,5.0,False
4242,BatchInference,RegionE,RegionC,1691,1701,1702.3166666666666,10.0,70.0,True
4243,BatchInference,RegionF,RegionF,1730,1730,1734.6833333333334,0.0,5.0,False
4244,RealTimeInference,RegionA,RegionC,656,656,656.4666666666667,0.0,15.0,True
4245,AITraining,RegionD,RegionF,1068,1068,1074.3,0.0,25.0,True
4246,AITraining,RegionD,RegionD,271,271,274.06666666666666,0.0,5.0,False
4247,BatchInference,RegionD,RegionE,1723,1723,1726.2,0.0,22.0,True
4248,AITraining,RegionE,RegionE,2243,2243,2248.45,0.0,5.0,False
4249,AITraining,RegionF,RegionD,1338,1338,1343.5,0.0,25.0,True
4250,BatchInference,RegionA,RegionB,112,112,116.71666666666667,0.0,12.0,True
4251,RealTimeInference,RegionA,RegionC,752,752,757.3333333333334,0.0,15.0,True
4252,AITraining,RegionD,RegionC,1816,1816,1818.3,0.0,58.0,True
4253,AITraining,RegionD,RegionD,557,562,563.0,5.0,5.0,False
4254,RealTimeInference,RegionB,RegionA,1641,1641,1645.8333333333333,0.0,12.0,True
4255,RealTimeInference,RegionC,RegionA,1251,1251,1254.35,0.0,15.0,True
4256,BatchInference,RegionF,RegionE,2358,2375,2376.7,17.0,18.0,True
4257,RealTimeInference,RegionA,RegionC,453,453,458.35,0.0,15.0,True
4258,RealTimeInference,RegionA,RegionC,1022,1022,1024.15,0.0,15.0,True
4259,AITraining,RegionD,RegionF,532,532,536.3666666666667,0.0,25.0,True
4260,AITraining,RegionE,RegionD,1680,1680,1686.4833333333333,0.0,22.0,True
4261,BatchInference,RegionD,RegionF,1849,1849,1854.4166666666667,0.0,25.0,True
4262,BatchInference,RegionE,RegionE,546,546,551.25,0.0,5.0,False
4263,BatchInference,RegionA,RegionD,710,710,713.7833333333333,0.0,65.0,True
4264,AITraining,RegionD,RegionE,1341,1341,1344.75,0.0,22.0,True
4265,BatchInference,RegionB,RegionD,813,813,816.75,0.0,60.0,True
4266,RealTimeInference,RegionB,RegionA,1697,1697,1703.4666666666667,0.0,12.0,True
4267,BatchInference,RegionD,RegionE,745,838,838.45,93.0,22.0,True
4268,BatchInference,RegionE,RegionE,1545,1551,1554.5166666666667,6.0,5.0,False
4269,AITraining,RegionF,RegionE,919,919,925.25,0.0,18.0,True
4270,RealTimeInference,RegionA,RegionB,94,94,94.16666666666667,0.0,12.0,True
4271,AITraining,RegionD,RegionD,936,936,936.7166666666667,0.0,5.0,False
4272,RealTimeInference,RegionB,RegionA,1894,1894,1896.2833333333333,0.0,12.0,True
4273,RealTimeInference,RegionB,RegionA,1072,1072,1077.35,0.0,12.0,True
4274,AITraining,RegionE,RegionD,691,691,695.35,0.0,22.0,True
4275,RealTimeInference,RegionC,RegionA,1642,1642,1647.2166666666667,0.0,15.0,True
4276,AITraining,RegionF,RegionB,1756,1756,1758.0166666666667,0.0,79.0,True
4277,AITraining,RegionD,RegionE,1065,1065,1069.6166666666666,0.0,22.0,True
4278,RealTimeInference,RegionA,RegionA,364,364,369.43333333333334,0.0,5.0,False
4279,BatchInference,RegionC,RegionE,696,696,702.2333333333333,0.0,70.0,True
4280,AITraining,RegionE,RegionB,480,480,483.93333333333334,0.0,74.0,True
4281,RealTimeInference,RegionC,RegionB,2153,2153,2157.3333333333335,0.0,14.0,True
4282,BatchInference,RegionF,RegionD,1858,1858,1862.3333333333333,0.0,25.0,True
4283,AITraining,RegionB,RegionE,2024,2024,2027.6,0.0,74.0,True
4284,RealTimeInference,RegionA,RegionC,919,919,921.1666666666666,0.0,15.0,True
4285,AITraining,RegionD,RegionC,832,832,836.3833333333333,0.0,58.0,True
4286,RealTimeInference,RegionB,RegionC,1090,1090,1091.3,0.0,14.0,True
4287,BatchInference,RegionD,RegionD,2024,2024,2028.7166666666667,0.0,5.0,False
4288,BatchInference,RegionE,RegionE,533,928,930.05,395.0,5.0,False
4289,BatchInference,RegionF,RegionF,846,846,851.45,0.0,5.0,False
4290,AITraining,RegionC,RegionE,882,882,885.4333333333333,0.0,70.0,True
4291,BatchInference,RegionB,RegionD,775,775,780.0333333333333,0.0,60.0,True
4292,BatchInference,RegionC,RegionD,738,738,743.0,0.0,58.0,True
4293,BatchInference,RegionD,RegionD,597,597,603.4833333333333,0.0,5.0,False
4294,RealTimeInference,RegionC,RegionA,1188,1188,1194.45,0.0,15.0,True
4295,BatchInference,RegionF,RegionD,964,979,981.7166666666667,15.0,25.0,True
4296,AITraining,RegionA,RegionE,1847,1847,1851.7,0.0,78.0,True
4297,RealTimeInference,RegionA,RegionA,1514,1514,1514.2833333333333,0.0,5.0,False
4298,AITraining,RegionD,RegionF,1876,1876,1877.1333333333334,0.0,25.0,True
4299,RealTimeInference,RegionB,RegionA,42,42,45.083333333333336,0.0,12.0,True
4300,BatchInference,RegionD,RegionF,545,551,552.3833333333333,6.0,25.0,True
4301,BatchInference,RegionE,RegionD,1628,1628,1634.1,0.0,22.0,True
4302,AITraining,RegionF,RegionF,869,880,885.6,11.0,5.0,False
4303,AITraining,RegionC,RegionB,1570,1570,1575.7166666666667,0.0,14.0,True
4304,AITraining,RegionD,RegionE,1733,1800,1800.6333333333334,67.0,22.0,True
4305,AITraining,RegionD,RegionF,1049,1049,1055.0833333333333,0.0,25.0,True
4306,RealTimeInference,RegionB,RegionB,390,390,393.21666666666664,0.0,5.0,False
4307,AITraining,RegionE,RegionE,240,240,242.43333333333334,0.0,5.0,False
4308,RealTimeInference,RegionC,RegionC,1363,1363,1367.5666666666666,0.0,5.0,False
4309,RealTimeInference,RegionA,RegionA,1928,1928,1928.4666666666667,0.0,5.0,False
4310,BatchInference,RegionA,RegionA,186,186,188.05,0.0,5.0,False
4311,RealTimeInference,RegionA,RegionB,1038,1038,1040.2333333333333,0.0,12.0,True
4312,AITraining,RegionD,RegionD,1560,1560,1565.1166666666666,0.0,5.0,False
4313,BatchInference,RegionD,RegionD,1616,1616,1620.4,0.0,5.0,False
4314,AITraining,RegionF,RegionF,1519,1527,1527.4833333333333,8.0,5.0,False
4315,RealTimeInference,RegionE,RegionE,2291,2291,2292.6833333333334,0.0,5.0,False
4316,RealTimeInference,RegionA,RegionC,2377,2377,2381.366666666667,0.0,15.0,True
4317,RealTimeInference,RegionA,RegionC,1066,1066,1072.0666666666666,0.0,15.0,True
4318,RealTimeInference,RegionB,RegionC,2063,2063,2064.05,0.0,14.0,True
4319,BatchInference,RegionD,RegionB,1389,1389,1394.1,0.0,60.0,True
4320,BatchInference,RegionD,RegionD,540,540,541.9166666666666,0.0,5.0,False
4321,RealTimeInference,RegionC,RegionB,1299,1299,1301.2833333333333,0.0,14.0,True
4322,AITraining,RegionA,RegionB,2172,2172,2172.233333333333,0.0,12.0,True
4323,BatchInference,RegionA,RegionE,580,580,585.15,0.0,78.0,True
4324,BatchInference,RegionB,RegionD,478,478,482.73333333333335,0.0,60.0,True
