Region,Hour,方案,FacilityLoad_MW,AvailableRenewable_MW,u_直接新能源_MW,qR_新能源充电_MW,qG_电网充电_MW,d_放电_MW,gL_电网供负荷_MW,s_新能源售电_MW,w_弃电_MW,SOC_MWh,GridPurchase_MW,NetGridImport_MW
RegionB,1710,E0_无储能调度,531.359999550045,950.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,418.640000449955,144.0,0.0,0.0
RegionB,1710,E1_BESS协同调度,531.359999550045,950.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,418.640000449955,144.0,0.0,0.0
RegionB,1711,E0_无储能调度,531.359999550045,1012.13,531.359999550045,0.0,0.0,0.0,0.0,0.0,480.770000449955,144.0,0.0,0.0
RegionB,1711,E1_BESS协同调度,531.359999550045,1012.13,531.359999550045,0.0,0.0,0.0,0.0,0.0,480.770000449955,144.0,0.0,0.0
RegionB,1712,E0_无储能调度,531.359999550045,1059.81,531.359999550045,0.0,0.0,0.0,0.0,0.0,528.4500004499549,144.0,0.0,0.0
RegionB,1712,E1_BESS协同调度,531.359999550045,1059.81,531.359999550045,0.0,0.0,0.0,0.0,0.0,528.4500004499549,144.0,0.0,0.0
RegionB,1713,E0_无储能调度,531.359999550045,1089.78,531.359999550045,0.0,0.0,0.0,0.0,0.0,558.420000449955,144.0,0.0,0.0
RegionB,1713,E1_BESS协同调度,531.359999550045,1089.78,531.359999550045,0.0,0.0,0.0,0.0,0.0,558.420000449955,144.0,0.0,0.0
RegionB,1714,E0_无储能调度,531.359999550045,1100.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,568.640000449955,144.0,0.0,0.0
RegionB,1714,E1_BESS协同调度,531.359999550045,1100.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,568.640000449955,144.0,0.0,0.0
RegionB,1715,E0_无储能调度,488.6459995500451,1089.78,488.6459995500451,0.0,0.0,0.0,0.0,0.0,601.1340004499549,144.0,0.0,0.0
RegionB,1715,E1_BESS协同调度,488.6459995500451,1089.78,488.6459995500451,0.0,0.0,0.0,0.0,0.0,601.1340004499549,144.0,0.0,0.0
RegionB,1716,E0_无储能调度,468.45000000000005,1059.81,468.45000000000005,0.0,0.0,0.0,0.0,0.0,591.3599999999999,144.0,0.0,0.0
RegionB,1716,E1_BESS协同调度,468.45000000000005,1059.81,468.45000000000005,0.0,0.0,0.0,0.0,0.0,591.3599999999999,144.0,0.0,0.0
RegionB,1717,E0_无储能调度,443.81250044995505,1012.13,443.81250044995505,0.0,0.0,0.0,0.0,0.0,568.3174995500449,144.0,0.0,0.0
RegionB,1717,E1_BESS协同调度,443.81250044995505,1012.13,443.81250044995505,0.0,0.0,0.0,0.0,0.0,568.3174995500449,144.0,0.0,0.0
RegionB,1718,E0_无储能调度,423.045449550045,950.0,423.045449550045,0.0,0.0,0.0,0.0,0.0,526.9545504499549,144.0,0.0,0.0
RegionB,1718,E1_BESS协同调度,423.045449550045,950.0,423.045449550045,0.0,0.0,0.0,0.0,0.0,526.9545504499549,144.0,0.0,0.0
RegionB,1719,E0_无储能调度,387.282600449955,877.65,387.282600449955,0.0,0.0,0.0,0.0,0.0,490.367399550045,144.0,0.0,0.0
RegionB,1719,E1_BESS协同调度,387.282600449955,877.65,387.282600449955,0.0,0.0,0.0,0.0,0.0,490.367399550045,144.0,0.0,0.0
RegionB,1720,E0_无储能调度,362.38050000000004,800.0,362.38050000000004,0.0,0.0,0.0,0.0,0.0,437.61949999999996,144.0,0.0,0.0
RegionB,1720,E1_BESS协同调度,362.38050000000004,800.0,362.38050000000004,0.0,0.0,0.0,0.0,0.0,437.61949999999996,144.0,0.0,0.0
RegionB,1721,E0_无储能调度,297.323999550045,722.35,297.323999550045,0.0,0.0,0.0,0.0,0.0,425.026000449955,144.0,0.0,0.0
RegionB,1721,E1_BESS协同调度,297.323999550045,722.35,297.323999550045,0.0,0.0,0.0,0.0,0.0,425.026000449955,144.0,0.0,0.0
RegionB,1722,E0_无储能调度,306.490500449955,650.0,306.490500449955,0.0,0.0,0.0,0.0,0.0,343.509499550045,144.0,0.0,0.0
RegionB,1722,E1_BESS协同调度,306.490500449955,650.0,306.490500449955,0.0,0.0,0.0,0.0,0.0,343.509499550045,144.0,0.0,0.0
RegionB,1723,E0_无储能调度,301.30649955004503,587.87,301.30649955004503,0.0,0.0,0.0,0.0,0.0,286.563500449955,144.0,0.0,0.0
RegionB,1723,E1_BESS协同调度,301.30649955004503,587.87,301.30649955004503,0.0,0.0,0.0,0.0,0.0,286.563500449955,144.0,0.0,0.0
RegionB,1724,E0_无储能调度,316.021499550045,540.19,316.021499550045,0.0,0.0,0.0,0.0,0.0,224.16850044995505,144.0,0.0,0.0
RegionB,1724,E1_BESS协同调度,316.021499550045,540.19,316.021499550045,0.0,0.0,0.0,0.0,0.0,224.16850044995505,144.0,0.0,0.0
RegionB,1725,E0_无储能调度,341.711999550045,510.22,341.711999550045,0.0,0.0,0.0,0.0,0.0,168.50800044995503,144.0,0.0,0.0
RegionB,1725,E1_BESS协同调度,341.711999550045,510.22,341.711999550045,0.0,0.0,0.0,0.0,0.0,168.50800044995503,144.0,0.0,0.0
RegionB,1726,E0_无储能调度,374.760000449955,500.0,374.760000449955,0.0,0.0,0.0,0.0,0.0,125.23999955004501,144.0,0.0,0.0
RegionB,1726,E1_BESS协同调度,374.760000449955,500.0,374.760000449955,0.0,0.0,0.0,0.0,0.0,125.23999955004501,144.0,0.0,0.0
RegionB,1727,E0_无储能调度,456.137999550045,510.22,456.137999550045,0.0,0.0,0.0,0.0,0.0,54.082000449955046,144.0,0.0,0.0
RegionB,1727,E1_BESS协同调度,456.137999550045,510.22,456.137999550045,0.0,0.0,0.0,0.0,0.0,54.082000449955046,144.0,0.0,0.0
RegionB,1728,E0_无储能调度,484.609500449955,540.19,484.609500449955,0.0,0.0,0.0,0.0,0.0,55.58049955004503,144.0,0.0,0.0
