X_时间（h）,Y_设施负荷（MW）,Y_电网购电功率（MW）,Y_弃电功率（MW）,Y_新能源利用功率（MW）
2335,3305.766646233333,2022.9293,4169.9426533333335,1282.8373466666667
2336,3242.851067976667,1957.52534,4453.534273333334,1285.3257266666665
2337,3172.3335937166667,1916.0396933333332,4662.3861,1256.2939000000001
2338,3069.153466213333,1817.1090333333332,4727.9555666666665,1252.0444333333332
2339,2914.3177453066664,1684.1484799999998,4688.5107333333335,1230.1692666666665
2340,2623.198850423333,1466.4420833333334,4582.103133333334,1156.7567666666666
2341,2417.37666334,1290.5412466666667,4325.944583333333,1126.8354166666668
2342,2309.7889975733333,1238.0484066666666,4008.25925,1071.74075
2343,2126.9620691433333,1117.99145,3636.92935,1008.97065
2344,1832.4265762100001,998.6155366666667,3346.189,833.8110000000001
2345,2011.943666666667,612.65645,2886.1992833333334,827.9007166666669
2346,2060.41391621,563.25348,2351.649663333333,928.3503366666666
2347,2025.2644042133334,635.7194200000001,2064.3652166666666,842.8547833333336
2348,1962.7669862133334,651.2055266666667,1904.65854,742.6359600000001
2349,2164.6583070866664,873.00662,1682.6110133333334,832.4975866666667
2350,2100.3881362166667,1239.4033366666665,1387.5148,860.9848000000001
2351,2417.1010357933333,1464.56052,1366.4822833333333,952.5405166666667
2352,2592.6535862200003,1799.4507666666666,1457.98348,1022.70282
2353,3001.6963458,2047.2327300000002,1543.2711833333333,1183.9636166666667
2354,3233.3379242433334,2151.99534,1909.6954166666665,1281.6142833333336
2355,3320.3436575433334,2194.5570933333333,2227.9848366666665,1305.7865633333336
2356,3322.881120366667,2260.565776666667,2725.8007566666665,1242.3153433333334
2357,3443.85904707,2147.553193333333,3342.3943466666665,1303.5056533333334
2358,3356.93074337,2085.4544433333335,3808.5237,1271.4763
2359,3211.1055471199998,1937.1390299999998,4178.813483333333,1273.9665166666668
2360,3049.3867508499998,1848.79037,4538.26362,1200.59638
2361,2864.121492456667,1676.9049733333331,4731.46348,1187.21652
2362,2832.014052846667,1658.7052133333332,4806.69116,1173.30884
2363,2785.47532624,1703.2870666666665,4836.4917399999995,1082.18826
2364,2657.01145824,1596.44076,4678.2892,1060.5708
2365,2632.142704176667,1555.8856933333334,4376.52294,1076.2570600000001
2366,2507.0815587,1416.0009333333333,3988.9192533333335,1091.0807466666665
2367,2191.63983292,1222.69558,3676.955806666667,968.9441933333335
2368,1871.15540202,1020.3627466666667,3329.2073633333334,850.7926366666666
2369,2198.9938538200004,629.59855,2728.5265966666666,985.5734033333335
2370,2138.5690428800003,597.6575500000001,2291.4047066666662,988.5952933333335
2371,2147.931053736667,621.2819,1946.3359466666666,960.8840533333334
2372,2118.4734491233335,696.5742,1811.03635,843.1186500000001
2373,2172.2595722,838.9268400000001,1642.7629700000002,882.6469299999999
2374,2535.795516633333,1491.2938000000001,1184.7755833333335,1044.5017166666667
2375,2820.682385316667,1638.18,1129.4625133333334,1182.5023866666668
2376,3130.52166086,2075.47604,1197.0465800000002,1284.5456199999999
2377,3311.4179408433333,2225.5545066666664,1404.1746666666668,1315.3634333333332
2378,3409.771262943333,2302.19964,1873.1185766666667,1307.6042233333333
2379,3445.0660786666663,2297.4508133333334,2200.2636333333335,1327.6152666666667
2380,3423.944416253333,2171.4026433333333,2540.1349266666666,1432.5417733333334
2381,3413.723654226667,2005.9503066666666,3223.2341533333333,1422.6658466666668
2382,3456.1169099933336,2023.8700933333332,3647.7531833333333,1432.2468166666667
2383,3394.93143753,2048.00711,4105.8556733333335,1346.924326666667
2384,3367.9744904366667,1965.27037,4336.15588,1402.7041199999999
2385,3168.159202433333,1789.31053,4539.831326666666,1378.8486733333336
2386,3072.2384924233334,1698.3488866666667,4606.110393333333,1373.8896066666666
2387,2860.3707933200003,1589.0209166666668,4647.330123333333,1271.349876666667
2388,2594.080353793334,1392.9098000000001,4537.689446666666,1201.1705533333334
2389,2431.237846246667,1417.5650766666665,4439.107120000001,1013.67288
2390,2106.5939271033335,1165.1238466666666,4138.52994,941.4699600000001
2391,1869.43397711,1014.0727766666666,3790.5389000000005,855.3611
2392,1754.6389537766665,984.9554033333332,3410.3164,769.6835999999998
2393,2023.2515886800002,557.66035,2793.97566,920.1243400000001
2394,2273.5161246266666,642.18335,2247.4361266666665,1032.5637733333333
2395,2191.540856206667,665.5669,1969.8924433333334,937.3275566666665
2396,2079.0530066466667,655.5653933333333,1789.0939866666668,856.8240133333334
2397,2187.1610542666667,798.4043399999999,1583.3052866666667,945.2797133333335
2398,2349.7605542533333,1376.53494,1277.5075866666666,973.2256133333334
2399,2560.09761002,1505.9762933333334,1275.1700833333334,1054.1213166666666
2400,3295.8257537733334,171.0216036666668,2.3341780000000227,3124.804152
2401,3361.2134858,229.15219999999994,85.32172999999977,3132.061286
2402,3481.7464366433333,354.0169513333335,272.65416,3127.729486
2403,3515.8962762399997,253.72753599999996,488.43501000000003,3262.16874
2404,3584.8753833433334,126.38920399999995,721.5138190000001,3458.4861809999998
2405,3514.31470824,0.0,1131.5852909999999,3514.314709
